number_customer_service_calls,number_customer_service_interactions,state,regional_economy,international_plan,total_intl_calls,voice_mail_plan,number_vmail_messages,account_length,last_renewal,discount,total_usage,number_service_outage,service_outage_reported,ad_spend,wifi_bundle,phone_bundle,churn
1,1,Indiana,455.75,1.0,3.0,1.0,1.0,35.0,1.1666666666666667,0.1487,4.666666666666667,9,9.0,11.4316,0.0,0.0,1
1,1,Oklahoma,240.534,1.0,4.0,0.0,0.0,47.0,9.4,0.2203,9.4,26,26.0,13.8679,0.0,0.0,0
1,2,Hawaii,98.219,0.0,2.0,1.0,0.0,4.0,1.0666666666666667,0.1913,0.3333333333333333,1,1.0,7.327500000000001,1.0,0.0,0
2,4,Alaska,63.618,0.0,0.0,1.0,1.0,12.0,2.0,0.0902,6.6000000000000005,9,9.0,13.4531,0.0,0.0,0
1,1,Oklahoma,240.534,1.0,4.0,0.0,1.0,17.0,4.816666666666666,0.177,2.833333333333333,6,6.0,9.6371,0.0,0.0,0
2,3,Wyoming,47.433,1.0,2.0,0.0,0.0,7.333333333333333,2.322222222222222,0.1133,0.12222222222222222,0,0.0,7.1119,0.0,0.0,0
2,4,Rhode Island,71.402,1.0,2.0,1.0,0.0,17.5,0.2916666666666667,0.2383,0.875,1,1.0,7.8146,1.0,1.0,1
1,1,Arizona,458.95,0.0,0.0,0.0,1.0,39.0,11.05,0.0738,7.800000000000001,21,21.0,12.4864,0.0,0.0,1
5,5,Nevada,215.918,0.0,0.0,1.0,4.0,53.0,12.366666666666667,0.0404,2.65,5,5.0,7.6162,0.0,0.0,1
2,3,South Dakota,67.571,0.0,0.0,0.0,1.0,30.666666666666664,3.5777777777777775,0.1612,2.0444444444444443,3,3.0,8.9064,0.0,0.0,0
1,2,South Carolina,295.88,1.0,1.0,0.0,0.0,4.0,0.2,0.2238,0.5333333333333333,3,3.0,7.491899999999999,1.0,0.0,0
2,4,Connecticut,321.845,0.0,0.0,0.0,1.0,27.0,7.2,0.0318,5.8500000000000005,12,12.0,11.6156,0.0,0.0,0
2,3,New Jersey,745.422,1.0,5.0,0.0,2.0,30.666666666666664,7.666666666666666,0.1459,10.733333333333333,19,19.0,16.6039,0.0,0.0,0
1,2,Louisiana,281.429,0.0,0.0,1.0,0.0,2.5,0.0,0.1052,0.29166666666666663,0,0.0,7.277,1.0,0.0,0
1,2,Washington,725.514,1.0,0.0,0.0,1.0,0.0,0.0,0.1628,0.0,0,0.0,7.0,1.0,0.0,0
1,2,Wyoming,47.433,0.0,1.0,1.0,1.0,25.5,3.4,0.1081,2.125,5,5.0,9.005099999999999,0.0,0.0,0
2,3,Michigan,620.696,0.0,2.0,1.0,2.0,27.333333333333332,0.45555555555555555,0.1117,4.1,10,10.0,10.7501,0.0,0.0,0
4,4,Alaska,63.618,1.0,3.0,1.0,2.0,23.0,4.216666666666667,0.0231,4.216666666666667,8,8.0,11.1715,0.0,0.0,0
1,2,New Hampshire,105.414,0.0,0.0,1.0,1.0,10.5,3.15,0.1778,0.35,1,1.0,7.3355,1.0,1.0,1
4,5,Colorado,484.372,0.0,2.0,1.0,3.0,7.2,0.8400000000000001,0.2067,0.12000000000000001,0,0.0,7.1113,1.0,1.0,0
1,3,New Mexico,122.115,0.0,2.0,0.0,1.0,12.666666666666666,2.7444444444444445,0.1129,0.4222222222222222,1,1.0,7.399,0.0,0.0,0
2,3,Maryland,470.187,1.0,4.0,0.0,0.0,26.666666666666664,7.111111111111111,0.1518,12.0,25,25.0,17.4199,0.0,0.0,0
1,1,New Hampshire,105.414,0.0,1.0,1.0,0.0,47.0,2.35,0.0708,2.35,6,6.0,9.3158,0.0,0.0,1
3,3,Wyoming,47.433,0.0,1.0,0.0,0.0,44.0,12.466666666666665,0.1875,21.266666666666666,38,38.0,25.5428,0.0,0.0,1
2,2,Idaho,109.546,0.0,0.0,1.0,2.0,24.0,5.6000000000000005,0.2414,6.4,10,10.0,11.889800000000001,0.0,0.0,0
1,2,Delaware,87.525,0.0,0.0,1.0,1.0,5.0,1.1666666666666665,0.2173,1.3333333333333333,2,2.0,8.3104,1.0,1.0,0
2,2,Connecticut,321.845,1.0,1.0,1.0,1.0,43.0,0.7166666666666667,0.0918,7.166666666666667,16,16.0,13.5564,0.0,0.0,0
2,2,South Dakota,67.571,1.0,3.0,0.0,2.0,58.0,3.8666666666666667,0.1335,2.9,7,7.0,9.77,0.0,1.0,0
3,3,Virginia,649.393,1.0,1.0,1.0,1.0,54.0,2.7,0.055,1.8,4,4.0,8.7583,0.0,0.0,1
1,1,North Carolina,730.072,1.0,1.0,1.0,1.0,25.0,2.5,0.245,2.0833333333333335,4,4.0,8.9164,0.0,0.0,0
2,3,New Jersey,745.422,0.0,1.0,0.0,2.0,20.0,5.666666666666666,0.0764,1.6666666666666665,3,3.0,7.5812,0.0,0.0,0
1,1,Ohio,822.67,1.0,1.0,0.0,1.0,58.0,12.566666666666666,0.0422,20.3,42,42.0,23.3556,0.0,1.0,1
2,2,Iowa,231.108,1.0,2.0,1.0,1.0,47.0,8.616666666666667,0.2416,6.266666666666667,13,13.0,11.047699999999999,0.0,0.0,1
1,2,Ohio,822.67,0.0,0.0,0.0,0.0,24.0,6.800000000000001,0.0747,8.0,10,10.0,13.8085,0.0,0.0,0
2,3,Maine,84.497,0.0,0.0,0.0,0.0,12.666666666666666,1.6888888888888889,0.1808,1.4777777777777779,0,0.0,8.4073,1.0,1.0,0
1,2,New Hampshire,105.414,0.0,1.0,1.0,0.0,13.5,2.25,0.1663,2.9250000000000003,2,2.0,9.8381,0.0,0.0,0
1,2,Alabama,277.817,0.0,1.0,0.0,1.0,7.0,1.8666666666666667,0.222,1.4,2,2.0,8.2822,1.0,1.0,0
1,1,Georgia,755.698,0.0,1.0,1.0,1.0,13.0,1.0833333333333335,0.0433,1.9500000000000002,4,4.0,8.8782,0.0,0.0,0
1,2,Washington,725.514,1.0,1.0,1.0,1.0,25.0,1.6666666666666667,0.0616,9.166666666666668,20,20.0,16.0363,0.0,0.0,1
1,1,Alabama,277.817,0.0,1.0,1.0,1.0,57.0,13.299999999999999,0.2469,3.8,11,11.0,8.4324,0.0,1.0,1
1,2,Pennsylvania,923.089,0.0,1.0,0.0,1.0,26.5,1.7666666666666666,0.0733,22.966666666666665,47,47.0,28.5324,0.0,0.0,1
1,3,Wisconsin,401.792,0.0,1.0,0.0,0.0,5.666666666666666,0.661111111111111,0.0079,1.133333333333333,1,1.0,8.0793,0.0,0.0,1
1,2,Maine,84.497,0.0,0.0,0.0,1.0,2.5,0.375,0.0965,0.125,1,1.0,7.120699999999999,1.0,0.0,0
1,1,Nebraska,161.702,1.0,1.0,1.0,1.0,10.0,1.1666666666666665,0.234,3.1666666666666665,4,4.0,10.0728,1.0,1.0,1
1,1,Alabama,277.817,1.0,1.0,0.0,1.0,19.0,2.533333333333333,0.2364,3.4833333333333334,9,9.0,10.209800000000001,1.0,1.0,0
2,3,South Dakota,67.571,1.0,3.0,1.0,0.0,32.666666666666664,0.5444444444444444,0.0151,0.5444444444444444,1,1.0,7.509,0.0,0.0,1
1,2,Wyoming,47.433,0.0,1.0,1.0,1.0,28.5,4.75,0.1883,0.475,0,0.0,7.4535,0.0,0.0,1
4,5,Ohio,822.67,0.0,0.0,0.0,4.0,28.0,7.466666666666667,0.0752,0.9333333333333333,1,1.0,6.8854,0.0,0.0,1
1,2,Kansas,210.67,0.0,0.0,1.0,1.0,18.0,1.5,0.1242,3.9,5,5.0,10.6985,0.0,0.0,1
1,2,Hawaii,98.219,0.0,2.0,1.0,1.0,20.0,1.0,0.0314,10.0,16,16.0,16.551099999999998,0.0,0.0,0
1,2,Nevada,215.918,1.0,1.0,0.0,1.0,28.5,5.225,0.0307,0.95,0,0.0,6.9367,0.0,0.0,0
2,2,Michigan,620.696,1.0,4.0,0.0,0.0,28.0,3.2666666666666666,0.1412,1.8666666666666667,4,4.0,8.7878,0.0,0.0,0
3,3,Oregon,299.125,1.0,2.0,1.0,2.0,59.0,10.816666666666666,0.1396,16.716666666666665,29,29.0,20.1398,0.0,1.0,1
1,1,Kansas,210.67,0.0,1.0,0.0,1.0,15.0,1.75,0.0493,2.25,4,4.0,9.1542,0.0,0.0,0
1,2,Washington,725.514,0.0,1.0,0.0,0.0,26.5,6.625,0.1478,0.44166666666666665,1,1.0,6.437,0.0,0.0,0
1,1,Mississippi,138.74,0.0,1.0,0.0,1.0,11.0,0.9166666666666666,0.1004,4.3999999999999995,11,11.0,11.032,0.0,0.0,0
3,4,New Hampshire,105.414,1.0,2.0,1.0,1.0,12.75,3.4,0.1896,0.425,0,0.0,7.3917,1.0,1.0,0
1,2,Indiana,455.75,0.0,2.0,0.0,1.0,12.5,2.916666666666667,0.0689,0.625,2,2.0,7.599,0.0,0.0,1
2,2,Arkansas,165.221,0.0,1.0,0.0,1.0,6.0,0.9,0.072,2.7,5,5.0,9.4424,0.0,0.0,1
6,6,Arkansas,165.221,0.0,2.0,1.0,2.0,43.0,2.15,0.207,0.7166666666666667,1,1.0,7.7073,0.0,0.0,1
1,2,Oklahoma,240.534,1.0,3.0,0.0,0.0,15.5,3.8750000000000004,0.0437,1.5500000000000003,2,2.0,8.413,0.0,0.0,0
1,1,Illinois,1033.31,0.0,0.0,1.0,1.0,46.0,5.366666666666667,0.0272,6.133333333333334,14,14.0,11.998899999999999,0.0,0.0,0
3,4,Oklahoma,240.534,0.0,0.0,1.0,1.0,27.0,2.7,0.1594,0.45,1,1.0,7.4151,0.0,0.0,0
3,3,Pennsylvania,923.089,1.0,1.0,0.0,0.0,3.0,0.6000000000000001,0.2295,0.1,0,0.0,7.0908,1.0,0.0,0
3,3,Delaware,87.525,1.0,1.0,0.0,2.0,34.0,1.7,0.0572,3.966666666666667,4,4.0,10.6994,0.0,0.0,0
2,3,Alaska,63.618,1.0,1.0,1.0,0.0,30.0,2.5,0.0868,1.5,5,5.0,8.4549,0.0,0.0,0
6,6,Massachusetts,688.392,0.0,0.0,0.0,2.0,32.0,0.5333333333333333,0.0042,11.733333333333333,25,25.0,17.604,0.0,0.0,1
1,2,Kentucky,260.304,0.0,1.0,1.0,1.0,25.0,2.5,0.1761,4.583333333333334,15,15.0,11.3217,0.0,0.0,0
2,3,South Dakota,67.571,1.0,1.0,1.0,1.0,16.666666666666664,3.055555555555555,0.0962,11.944444444444443,25,25.0,18.802300000000002,0.0,0.0,0
1,2,Washington,725.514,1.0,1.0,0.0,0.0,29.0,0.0,0.1049,1.45,4,4.0,8.3795,0.0,0.0,0
1,3,Indiana,455.75,0.0,0.0,0.0,0.0,20.0,5.666666666666666,0.1207,0.3333333333333333,0,0.0,6.3158,0.0,0.0,0
2,2,Vermont,40.617,1.0,3.0,1.0,2.0,45.0,6.0,0.1465,19.5,48,48.0,24.1837,0.0,1.0,1
1,1,Wisconsin,401.792,1.0,1.0,1.0,1.0,37.0,7.4,0.0557,8.016666666666667,18,18.0,13.686,0.0,0.0,1
5,6,South Dakota,67.571,0.0,1.0,1.0,2.0,13.333333333333334,3.555555555555556,0.006,2.2222222222222223,6,6.0,9.1924,0.0,0.0,0
2,3,Washington,725.514,0.0,0.0,0.0,1.0,34.0,10.766666666666666,0.0706,1.7,2,2.0,6.6594,0.0,0.0,0
1,2,Tennessee,475.755,0.0,0.0,0.0,0.0,7.0,1.9833333333333334,0.1233,0.4666666666666667,1,1.0,7.4574,1.0,1.0,0
3,4,Minnesota,446.5,0.0,2.0,0.0,3.0,14.25,0.475,0.038,5.9375,15,15.0,12.559899999999999,0.0,0.0,0
1,4,Wisconsin,401.792,1.0,1.0,0.0,0.0,4.5,0.15,0.1971,1.125,2,2.0,8.0247,1.0,0.0,0
6,7,Arkansas,165.221,0.0,1.0,1.0,2.0,38.57142857142857,4.5,0.0331,3.8571428571428568,12,12.0,10.665700000000001,0.0,0.0,0
1,6,Massachusetts,688.392,1.0,2.0,1.0,1.0,3.833333333333333,0.8305555555555555,0.2108,0.19166666666666665,1,1.0,7.1843,1.0,0.0,1
4,5,Nebraska,161.702,1.0,4.0,1.0,1.0,37.6,3.7600000000000002,0.1169,12.533333333333335,26,26.0,18.7035,0.0,0.0,0
1,1,Kansas,210.67,0.0,1.0,0.0,0.0,31.0,5.683333333333334,0.183,4.133333333333334,6,6.0,9.9073,0.0,0.0,1
3,3,Oklahoma,240.534,1.0,2.0,0.0,2.0,33.0,5.5,0.1652,4.4,11,11.0,9.9634,0.0,0.0,1
1,2,South Dakota,67.571,1.0,8.0,0.0,1.0,20.0,3.333333333333333,0.2182,1.3333333333333333,2,2.0,8.2653,0.0,0.0,0
1,2,Mississippi,138.74,1.0,9.0,0.0,0.0,13.5,3.15,0.2373,4.95,11,11.0,11.5653,1.0,1.0,0
2,4,Maryland,470.187,1.0,1.0,0.0,2.0,20.5,5.125,0.2168,2.05,6,6.0,7.992900000000001,0.0,0.0,0
2,2,Arkansas,165.221,1.0,1.0,0.0,1.0,24.0,6.800000000000001,0.1389,0.4,0,0.0,6.3688,0.0,0.0,0
1,1,Iowa,231.108,0.0,0.0,0.0,0.0,12.0,2.2,0.1552,4.2,6,6.0,10.8442,0.0,0.0,1
1,2,New Hampshire,105.414,1.0,3.0,0.0,0.0,25.0,5.416666666666667,0.1253,1.25,1,1.0,7.2263,0.0,0.0,0
1,2,California,3598.103,0.0,1.0,1.0,1.0,16.5,3.0250000000000004,0.1164,2.475,9,9.0,9.3464,0.0,0.0,0
2,4,Vermont,40.617,1.0,2.0,1.0,2.0,22.5,7.125,0.036,10.5,23,23.0,16.2307,0.0,0.0,0
2,4,Washington,725.514,0.0,0.0,1.0,2.0,23.5,4.7,0.2401,3.9166666666666665,4,4.0,10.727,0.0,0.0,0
3,5,Tennessee,475.755,1.0,2.0,0.0,0.0,32.4,2.6999999999999997,0.066,9.179999999999998,15,15.0,15.911,0.0,0.0,1
1,1,Oregon,299.125,0.0,1.0,0.0,1.0,58.0,7.733333333333333,0.2159,17.4,34,34.0,23.1906,0.0,1.0,1
1,1,Hawaii,98.219,0.0,1.0,0.0,0.0,30.0,6.0,0.118,5.5,6,6.0,11.2188,0.0,0.0,0
1,2,Indiana,455.75,1.0,0.0,1.0,1.0,10.0,1.0,0.105,0.16666666666666666,1,1.0,7.1552,0.0,0.0,0
3,3,Maine,84.497,0.0,4.0,1.0,2.0,42.0,13.299999999999999,0.0979,30.799999999999997,64,64.0,33.977599999999995,0.0,1.0,1
2,2,Vermont,40.617,0.0,0.0,1.0,1.0,25.0,2.5,0.1581,1.6666666666666667,4,4.0,8.629,0.0,0.0,0
1,1,Wyoming,47.433,1.0,2.0,1.0,0.0,43.0,10.033333333333333,0.2445,2.8666666666666667,8,8.0,7.6815999999999995,0.0,0.0,0
2,2,Minnesota,446.5,0.0,0.0,1.0,1.0,36.0,11.4,0.1168,4.2,7,7.0,8.9123,0.0,0.0,0
2,2,New York,2053.18,1.0,2.0,0.0,1.0,12.0,3.2,0.0782,2.4000000000000004,6,6.0,9.3698,0.0,0.0,0
1,1,West Virginia,95.588,1.0,0.0,0.0,0.0,55.0,13.75,0.074,11.0,28,28.0,15.0731,0.0,1.0,1
1,3,Oregon,299.125,0.0,0.0,1.0,1.0,4.333333333333333,0.28888888888888886,0.0704,0.21666666666666665,0,0.0,7.2036,0.0,0.0,0
1,3,Utah,248.176,1.0,2.0,1.0,0.0,17.666666666666664,0.8833333333333332,0.175,11.188888888888886,23,23.0,18.075699999999998,0.0,0.0,0
2,3,Idaho,109.546,0.0,0.0,1.0,2.0,26.666666666666664,6.666666666666666,0.2204,4.0,7,7.0,9.9102,0.0,0.0,0
1,2,North Dakota,73.267,0.0,0.0,1.0,1.0,10.0,2.0,0.1163,5.333333333333333,9,9.0,12.1095,0.0,0.0,0
2,2,Alaska,63.618,0.0,0.0,1.0,2.0,35.0,11.083333333333334,0.135,0.5833333333333334,4,4.0,5.562,0.0,0.0,1
3,3,Connecticut,321.845,0.0,1.0,0.0,1.0,53.0,0.8833333333333333,0.1283,23.849999999999998,51,51.0,29.5186,0.0,1.0,1
1,1,Pennsylvania,923.089,0.0,0.0,1.0,1.0,55.0,13.75,0.1782,6.416666666666666,12,12.0,11.2319,0.0,1.0,0
1,1,Pennsylvania,923.089,1.0,2.0,1.0,1.0,3.0,0.30000000000000004,0.1941,0.05,0,0.0,7.0462,1.0,0.0,0
3,4,Louisiana,281.429,1.0,1.0,1.0,1.0,8.25,2.2,0.0996,0.9625000000000001,2,2.0,7.9003,0.0,0.0,0
2,3,Nebraska,161.702,0.0,0.0,1.0,1.0,36.0,10.799999999999999,0.1585,1.2,0,0.0,6.15,0.0,0.0,0
2,2,South Dakota,67.571,0.0,1.0,1.0,1.0,40.0,2.6666666666666665,0.1731,20.666666666666664,47,47.0,26.2999,0.0,0.0,1
2,4,West Virginia,95.588,0.0,0.0,0.0,0.0,0.5,0.06666666666666667,0.2759,0.008333333333333333,0,0.0,7.008100000000001,1.0,0.0,0
5,5,Maine,84.497,1.0,3.0,0.0,3.0,33.0,11.0,0.1514,4.4,13,13.0,9.337,0.0,0.0,0
1,1,Delaware,87.525,0.0,0.0,0.0,1.0,7.0,0.23333333333333334,0.0519,1.75,6,6.0,8.7268,0.0,0.0,0
2,2,Vermont,40.617,1.0,1.0,0.0,1.0,45.0,2.25,0.1887,0.75,1,1.0,7.7112,0.0,0.0,1
1,3,Tennessee,475.755,1.0,5.0,1.0,0.0,2.6666666666666665,0.2222222222222222,0.2084,0.04444444444444444,0,0.0,7.0426,1.0,0.0,0
1,1,Hawaii,98.219,0.0,1.0,0.0,1.0,3.0,0.8500000000000001,0.2462,0.4,1,1.0,7.381600000000001,1.0,0.0,1
1,3,New York,2053.18,0.0,0.0,0.0,1.0,9.666666666666666,1.9333333333333331,0.0307,1.4499999999999997,4,4.0,8.375399999999999,0.0,0.0,0
1,2,Montana,65.015,1.0,8.0,1.0,1.0,21.5,5.375,0.2073,2.15,4,4.0,8.0183,0.0,0.0,0
5,6,Arkansas,165.221,1.0,2.0,1.0,2.0,23.333333333333336,1.166666666666667,0.051,6.222222222222223,13,13.0,12.6095,0.0,0.0,0
1,2,Oregon,299.125,1.0,1.0,0.0,0.0,19.5,4.2250000000000005,0.0485,1.9500000000000002,3,3.0,8.781600000000001,0.0,0.0,0
1,1,Virginia,649.393,0.0,1.0,0.0,0.0,45.0,13.5,0.1995,3.75,10,10.0,8.469,0.0,0.0,0
2,3,New Mexico,122.115,1.0,1.0,1.0,2.0,18.666666666666664,5.9111111111111105,0.1193,1.8666666666666663,3,3.0,7.7293,0.0,0.0,1
1,2,Hawaii,98.219,1.0,2.0,0.0,0.0,28.5,4.2749999999999995,0.2103,3.3249999999999997,4,4.0,10.0915,0.0,0.0,0
1,2,Wyoming,47.433,1.0,1.0,1.0,1.0,26.5,7.508333333333333,0.1181,9.275,20,20.0,15.0076,0.0,0.0,0
3,3,Illinois,1033.31,0.0,1.0,1.0,1.0,22.0,3.3,0.101,2.1999999999999997,5,5.0,8.9987,0.0,0.0,0
1,1,Alaska,63.618,0.0,2.0,0.0,0.0,32.0,6.4,0.2199,3.2,7,7.0,9.1677,0.0,0.0,1
1,2,Washington,725.514,0.0,0.0,0.0,0.0,14.0,1.4,0.003,0.23333333333333334,0,0.0,7.2178,0.0,0.0,1
2,3,Connecticut,321.845,1.0,2.0,1.0,1.0,1.3333333333333333,0.04444444444444444,0.0641,0.2444444444444444,0,0.0,7.239,0.0,0.0,0
2,3,West Virginia,95.588,1.0,2.0,1.0,1.0,35.33333333333333,1.7666666666666664,0.0501,14.133333333333331,24,24.0,20.5595,0.0,0.0,1
6,6,Indiana,455.75,1.0,4.0,0.0,4.0,19.0,4.75,0.0636,0.31666666666666665,1,1.0,7.295999999999999,0.0,0.0,0
2,3,Oklahoma,240.534,1.0,5.0,1.0,1.0,38.666666666666664,0.0,0.0454,16.11111111111111,35,35.0,22.9239,0.0,0.0,0
2,4,Connecticut,321.845,1.0,1.0,1.0,1.0,22.5,2.625,0.1025,2.625,7,7.0,9.584299999999999,0.0,0.0,1
5,9,Nebraska,161.702,1.0,2.0,0.0,2.0,5.0,0.16666666666666666,0.0719,2.0,0,0.0,8.8594,0.0,0.0,0
1,2,Wyoming,47.433,1.0,2.0,0.0,1.0,18.5,1.85,0.0204,0.925,0,0.0,7.8772,0.0,0.0,1
1,1,Vermont,40.617,1.0,1.0,0.0,0.0,43.0,4.3,0.1766,16.483333333333334,21,21.0,22.2684,0.0,0.0,0
1,4,Washington,725.514,1.0,2.0,0.0,0.0,4.25,1.3458333333333332,0.1431,0.425,0,0.0,7.4023,1.0,0.0,0
1,3,Kansas,210.67,1.0,0.0,0.0,1.0,18.666666666666664,5.9111111111111105,0.0767,2.7999999999999994,5,5.0,8.5824,0.0,0.0,1
1,4,Virginia,649.393,1.0,1.0,0.0,1.0,8.0,1.2,0.0883,0.8,1,1.0,7.786099999999999,0.0,0.0,0
1,2,Virginia,649.393,0.0,0.0,1.0,0.0,17.5,3.2083333333333335,0.2141,0.2916666666666667,0,0.0,7.2817,1.0,1.0,0
3,5,Maryland,470.187,0.0,0.0,0.0,3.0,2.4,0.32,0.1636,0.2,1,1.0,7.1911000000000005,1.0,0.0,0
2,3,Pennsylvania,923.089,0.0,2.0,1.0,1.0,19.333333333333332,5.477777777777777,0.1682,0.9666666666666666,1,1.0,6.911,0.0,0.0,0
2,2,Maryland,470.187,1.0,2.0,1.0,1.0,59.0,10.816666666666666,0.0797,8.85,21,21.0,13.464,0.0,1.0,1
3,4,Wyoming,47.433,0.0,4.0,1.0,3.0,30.75,2.05,0.0823,1.5374999999999999,0,0.0,8.455400000000001,0.0,0.0,0
1,2,Massachusetts,688.392,0.0,1.0,0.0,1.0,11.0,2.933333333333333,0.1898,2.3833333333333333,4,4.0,9.2279,1.0,1.0,0
1,1,New Hampshire,105.414,0.0,1.0,1.0,1.0,3.0,0.45,0.1437,0.30000000000000004,0,0.0,7.2736,1.0,0.0,0
2,4,Indiana,455.75,0.0,2.0,0.0,0.0,6.0,1.6,0.1594,1.4000000000000001,6,6.0,8.274799999999999,1.0,1.0,0
1,1,Utah,248.176,0.0,2.0,1.0,1.0,5.0,1.4166666666666665,0.1987,0.25,0,0.0,7.2404,1.0,0.0,1
1,2,Ohio,822.67,1.0,1.0,1.0,1.0,26.5,2.208333333333333,0.204,4.858333333333333,10,10.0,11.4836,0.0,0.0,1
1,2,West Virginia,95.588,0.0,1.0,1.0,1.0,20.5,1.7083333333333335,0.0241,1.7083333333333335,2,2.0,8.6272,0.0,0.0,1
4,6,Arizona,458.95,0.0,1.0,0.0,0.0,38.666666666666664,3.8666666666666663,0.2377,1.9333333333333331,3,3.0,8.897400000000001,0.0,0.0,0
1,1,North Dakota,73.267,1.0,3.0,0.0,0.0,28.0,6.066666666666666,0.1784,9.333333333333334,22,22.0,14.4846,0.0,0.0,0
1,1,Alabama,277.817,0.0,0.0,0.0,1.0,9.0,0.0,0.0712,0.75,2,2.0,7.695600000000001,0.0,0.0,0
7,8,New Jersey,745.422,0.0,1.0,1.0,8.0,47.25,0.7875,0.0008,11.8125,23,23.0,18.0313,0.0,0.0,1
2,2,Oregon,299.125,1.0,3.0,0.0,0.0,38.0,3.1666666666666665,0.1275,1.2666666666666666,2,2.0,8.1723,0.0,0.0,0
1,1,Florida,1389.07,0.0,1.0,0.0,1.0,29.0,6.766666666666667,0.0947,2.4166666666666665,5,5.0,8.3851,0.0,0.0,0
1,1,Indiana,455.75,1.0,2.0,1.0,1.0,0.0,0.0,0.2677,0.0,0,0.0,7.0,1.0,0.0,0
3,3,Montana,65.015,1.0,0.0,1.0,1.0,59.0,16.716666666666665,0.2162,1.9666666666666666,2,2.0,6.9188,0.0,1.0,1
2,5,Montana,65.015,1.0,1.0,1.0,2.0,3.6,0.30000000000000004,0.0221,0.8400000000000001,0,0.0,7.8281,0.0,0.0,1
4,4,Texas,2355.96,1.0,1.0,1.0,5.0,60.0,12.0,0.0588,4.0,4,4.0,8.6116,0.0,1.0,0
1,2,Texas,2355.96,1.0,1.0,1.0,1.0,30.0,7.0,0.2265,4.0,9,9.0,9.8909,0.0,0.0,0
1,3,Nevada,215.918,1.0,1.0,0.0,0.0,2.6666666666666665,0.7555555555555554,0.1403,1.2,1,1.0,8.1131,1.0,0.0,0
2,3,Illinois,1033.31,0.0,1.0,1.0,1.0,0.6666666666666666,0.18888888888888886,0.2378,0.04444444444444444,0,0.0,7.042,1.0,0.0,0
1,1,Delaware,87.525,1.0,2.0,0.0,0.0,49.0,13.066666666666666,0.1543,30.216666666666665,55,55.0,32.6468,0.0,1.0,1
1,1,Illinois,1033.31,0.0,0.0,1.0,0.0,27.0,5.4,0.2083,4.05,8,8.0,9.6968,0.0,0.0,0
1,2,Wisconsin,401.792,0.0,1.0,0.0,1.0,13.5,4.275,0.091,2.025,7,7.0,8.9561,0.0,0.0,0
3,3,Kansas,210.67,1.0,1.0,0.0,2.0,13.0,0.43333333333333335,0.1789,0.8666666666666667,2,2.0,7.8541,1.0,1.0,0
2,2,Minnesota,446.5,1.0,1.0,1.0,2.0,24.0,1.6,0.0368,0.8,0,0.0,7.7692,0.0,0.0,0
1,2,Vermont,40.617,1.0,5.0,0.0,0.0,18.0,4.8,0.1315,8.4,13,13.0,15.0283,0.0,0.0,0
1,3,Wisconsin,401.792,1.0,3.0,1.0,0.0,9.0,0.44999999999999996,0.0623,1.3499999999999999,0,0.0,8.3002,0.0,0.0,0
2,6,Vermont,40.617,0.0,2.0,1.0,1.0,0.6666666666666666,0.04444444444444444,0.2998,0.09999999999999999,0,0.0,7.0922,1.0,0.0,0
2,2,Illinois,1033.31,0.0,0.0,1.0,2.0,11.0,1.8333333333333333,0.1363,1.2833333333333332,1,1.0,8.2251,0.0,0.0,0
2,2,Arizona,458.95,0.0,1.0,0.0,0.0,41.0,5.466666666666667,0.1566,0.6833333333333333,0,0.0,6.6347000000000005,0.0,0.0,0
1,4,New Hampshire,105.414,0.0,1.0,1.0,1.0,13.5,1.125,0.1224,1.125,1,1.0,8.0733,0.0,0.0,1
3,3,Virginia,649.393,0.0,1.0,0.0,2.0,19.0,5.066666666666666,0.1987,2.533333333333333,5,5.0,8.4104,0.0,0.0,1
2,4,Montana,65.015,0.0,0.0,0.0,0.0,3.5,0.23333333333333334,0.0388,0.23333333333333334,0,0.0,7.2280999999999995,0.0,0.0,0
2,3,Iowa,231.108,1.0,1.0,1.0,2.0,13.333333333333332,3.1111111111111107,0.0353,0.6666666666666666,0,0.0,7.6546,0.0,0.0,0
6,6,Wisconsin,401.792,0.0,2.0,0.0,3.0,15.0,4.0,0.1675,1.0,3,3.0,7.9363,0.0,0.0,0
1,3,Alaska,63.618,0.0,0.0,1.0,1.0,20.0,3.333333333333333,0.1837,1.0,2,2.0,7.9488,0.0,0.0,1
4,5,California,3598.103,0.0,1.0,1.0,2.0,44.0,0.7333333333333333,0.1768,0.7333333333333333,3,3.0,7.7061,0.0,0.0,1
1,3,Arkansas,165.221,1.0,1.0,1.0,1.0,4.333333333333333,0.36111111111111105,0.0218,0.28888888888888886,0,0.0,7.2834,0.0,0.0,1
1,2,West Virginia,95.588,1.0,1.0,0.0,0.0,18.0,3.5999999999999996,0.0369,2.6999999999999997,9,9.0,9.5686,0.0,0.0,0
2,3,Rhode Island,71.402,0.0,1.0,1.0,1.0,2.0,0.6666666666666666,0.1888,0.1,0,0.0,7.0989,1.0,0.0,0
1,1,New Jersey,745.422,1.0,1.0,1.0,1.0,35.0,4.666666666666667,0.088,2.3333333333333335,2,2.0,9.1353,0.0,0.0,0
1,2,Oregon,299.125,0.0,2.0,0.0,0.0,24.5,6.533333333333333,0.2242,1.225,4,4.0,7.1698,0.0,0.0,0
